WKT,fid,id,left,top,right,bottom,AGB
POINT (304961.8479 621690.5522),5213,5213,304961.8479,621690.5522,305261.8479,621990.5522,732
POINT (304961.8479 621390.5522),5214,5214,304961.8479,621390.5522,305261.8479,621690.5522,863
POINT (304961.8479 621090.5522),5215,5215,304961.8479,621090.5522,305261.8479,621390.5522,986
POINT (304961.8479 620790.5522),5216,5216,304961.8479,620790.5522,305261.8479,621090.5522,500
POINT (304961.8479 620490.5522),5217,5217,304961.8479,620490.5522,305261.8479,620790.5522,339
POINT (304961.8479 620190.5522),5218,5218,304961.8479,620190.5522,305261.8479,620490.5522,173
POINT (304961.8479 619890.5522),5219,5219,304961.8479,619890.5522,305261.8479,620190.5522,15
POINT (304961.8479 619590.5522),5220,5220,304961.8479,619590.5522,305261.8479,619890.5522,110
POINT (304961.8479 619290.5522),5221,5221,304961.8479,619290.5522,305261.8479,619590.5522,15
POINT (304961.8479 618990.5522),5222,5222,304961.8479,618990.5522,305261.8479,619290.5522,592
POINT (304961.8479 618690.5522),5223,5223,304961.8479,618690.5522,305261.8479,618990.5522,29
POINT (304961.8479 618390.5522),5224,5224,304961.8479,618390.5522,305261.8479,618690.5522,50
POINT (304961.8479 618090.5522),5225,5225,304961.8479,618090.5522,305261.8479,618390.5522,250
POINT (304961.8479 617790.5522),5226,5226,304961.8479,617790.5522,305261.8479,618090.5522,309
POINT (304961.8479 617490.5522),5227,5227,304961.8479,617490.5522,305261.8479,617790.5522,565
POINT (304961.8479 617190.5522),5228,5228,304961.8479,617190.5522,305261.8479,617490.5522,537
POINT (304961.8479 616890.5522),5229,5229,304961.8479,616890.5522,305261.8479,617190.5522,815
POINT (304961.8479 616590.5522),5230,5230,304961.8479,616590.5522,305261.8479,616890.5522,629
POINT (304961.8479 616290.5522),5231,5231,304961.8479,616290.5522,305261.8479,616590.5522,490
POINT (304961.8479 615990.5522),5232,5232,304961.8479,615990.5522,305261.8479,616290.5522,637
POINT (304961.8479 615690.5522),5233,5233,304961.8479,615690.5522,305261.8479,615990.5522,497
POINT (304961.8479 615390.5522),5234,5234,304961.8479,615390.5522,305261.8479,615690.5522,369
POINT (304961.8479 615090.5522),5235,5235,304961.8479,615090.5522,305261.8479,615390.5522,84
POINT (304961.8479 614790.5522),5236,5236,304961.8479,614790.5522,305261.8479,615090.5522,50
POINT (304961.8479 614490.5522),5237,5237,304961.8479,614490.5522,305261.8479,614790.5522,16
POINT (304961.8479 614190.5522),5238,5238,304961.8479,614190.5522,305261.8479,614490.5522,51
POINT (304961.8479 613890.5522),5239,5239,304961.8479,613890.5522,305261.8479,614190.5522,577
POINT (304961.8479 613590.5522),5240,5240,304961.8479,613590.5522,305261.8479,613890.5522,577
POINT (305261.8479 652590.5522),5241,5241,305261.8479,652590.5522,305561.8479,652890.5522,
POINT (305261.8479 652290.5522),5242,5242,305261.8479,652290.5522,305561.8479,652590.5522,43
POINT (305261.8479 651990.5522),5243,5243,305261.8479,651990.5522,305561.8479,652290.5522,110
POINT (305261.8479 651690.5522),5244,5244,305261.8479,651690.5522,305561.8479,651990.5522,48
POINT (305261.8479 651390.5522),5245,5245,305261.8479,651390.5522,305561.8479,651690.5522,38
POINT (305261.8479 651090.5522),5246,5246,305261.8479,651090.5522,305561.8479,651390.5522,16
POINT (305261.8479 650790.5522),5247,5247,305261.8479,650790.5522,305561.8479,651090.5522,68
POINT (305261.8479 650490.5522),5248,5248,305261.8479,650490.5522,305561.8479,650790.5522,19
POINT (305261.8479 650190.5522),5249,5249,305261.8479,650190.5522,305561.8479,650490.5522,38
POINT (305261.8479 649890.5522),5250,5250,305261.8479,649890.5522,305561.8479,650190.5522,54
POINT (305261.8479 649590.5522),5251,5251,305261.8479,649590.5522,305561.8479,649890.5522,49
POINT (305261.8479 649290.5522),5252,5252,305261.8479,649290.5522,305561.8479,649590.5522,75
POINT (305261.8479 648990.5522),5253,5253,305261.8479,648990.5522,305561.8479,649290.5522,95
POINT (305261.8479 648690.5522),5254,5254,305261.8479,648690.5522,305561.8479,648990.5522,74
POINT (305261.8479 648390.5522),5255,5255,305261.8479,648390.5522,305561.8479,648690.5522,23
POINT (305261.8479 648090.5522),5256,5256,305261.8479,648090.5522,305561.8479,648390.5522,66
POINT (305261.8479 647790.5522),5257,5257,305261.8479,647790.5522,305561.8479,648090.5522,19
POINT (305261.8479 647490.5522),5258,5258,305261.8479,647490.5522,305561.8479,647790.5522,54
POINT (305261.8479 647190.5522),5259,5259,305261.8479,647190.5522,305561.8479,647490.5522,31
POINT (305261.8479 646890.5522),5260,5260,305261.8479,646890.5522,305561.8479,647190.5522,229
POINT (305261.8479 646590.5522),5261,5261,305261.8479,646590.5522,305561.8479,646890.5522,46
POINT (305261.8479 646290.5522),5262,5262,305261.8479,646290.5522,305561.8479,646590.5522,57
POINT (305261.8479 645990.5522),5263,5263,305261.8479,645990.5522,305561.8479,646290.5522,128
POINT (305261.8479 645690.5522),5264,5264,305261.8479,645690.5522,305561.8479,645990.5522,85
POINT (305261.8479 645390.5522),5265,5265,305261.8479,645390.5522,305561.8479,645690.5522,109
POINT (305261.8479 645090.5522),5266,5266,305261.8479,645090.5522,305561.8479,645390.5522,114
POINT (305261.8479 644790.5522),5267,5267,305261.8479,644790.5522,305561.8479,645090.5522,152
POINT (305261.8479 644490.5522),5268,5268,305261.8479,644490.5522,305561.8479,644790.5522,48
POINT (305261.8479 644190.5522),5269,5269,305261.8479,644190.5522,305561.8479,644490.5522,113
POINT (305261.8479 643890.5522),5270,5270,305261.8479,643890.5522,305561.8479,644190.5522,113
POINT (305261.8479 643590.5522),5271,5271,305261.8479,643590.5522,305561.8479,643890.5522,46
POINT (305261.8479 643290.5522),5272,5272,305261.8479,643290.5522,305561.8479,643590.5522,235
POINT (305261.8479 642990.5522),5273,5273,305261.8479,642990.5522,305561.8479,643290.5522,34
POINT (305261.8479 642690.5522),5274,5274,305261.8479,642690.5522,305561.8479,642990.5522,40
POINT (305261.8479 642390.5522),5275,5275,305261.8479,642390.5522,305561.8479,642690.5522,298
POINT (305261.8479 642090.5522),5276,5276,305261.8479,642090.5522,305561.8479,642390.5522,91
POINT (305261.8479 641790.5522),5277,5277,305261.8479,641790.5522,305561.8479,642090.5522,72
POINT (305261.8479 641490.5522),5278,5278,305261.8479,641490.5522,305561.8479,641790.5522,75
POINT (305261.8479 641190.5522),5279,5279,305261.8479,641190.5522,305561.8479,641490.5522,163
POINT (305261.8479 640890.5522),5280,5280,305261.8479,640890.5522,305561.8479,641190.5522,136
POINT (305261.8479 640590.5522),5281,5281,305261.8479,640590.5522,305561.8479,640890.5522,30
POINT (305261.8479 640290.5522),5282,5282,305261.8479,640290.5522,305561.8479,640590.5522,70
POINT (305261.8479 639990.5522),5283,5283,305261.8479,639990.5522,305561.8479,640290.5522,113
POINT (305261.8479 639690.5522),5284,5284,305261.8479,639690.5522,305561.8479,639990.5522,87
POINT (305261.8479 639390.5522),5285,5285,305261.8479,639390.5522,305561.8479,639690.5522,74
POINT (305261.8479 639090.5522),5286,5286,305261.8479,639090.5522,305561.8479,639390.5522,63
POINT (305261.8479 638790.5522),5287,5287,305261.8479,638790.5522,305561.8479,639090.5522,75
POINT (305261.8479 638490.5522),5288,5288,305261.8479,638490.5522,305561.8479,638790.5522,33
POINT (305261.8479 638190.5522),5289,5289,305261.8479,638190.5522,305561.8479,638490.5522,108
POINT (305261.8479 637890.5522),5290,5290,305261.8479,637890.5522,305561.8479,638190.5522,133
POINT (305261.8479 637590.5522),5291,5291,305261.8479,637590.5522,305561.8479,637890.5522,89
POINT (305261.8479 637290.5522),5292,5292,305261.8479,637290.5522,305561.8479,637590.5522,22
POINT (305261.8479 636990.5522),5293,5293,305261.8479,636990.5522,305561.8479,637290.5522,33
POINT (305261.8479 636690.5522),5294,5294,305261.8479,636690.5522,305561.8479,636990.5522,63
POINT (305261.8479 636390.5522),5295,5295,305261.8479,636390.5522,305561.8479,636690.5522,171
POINT (305261.8479 636090.5522),5296,5296,305261.8479,636090.5522,305561.8479,636390.5522,117
POINT (305261.8479 635790.5522),5297,5297,305261.8479,635790.5522,305561.8479,636090.5522,67
POINT (305261.8479 635490.5522),5298,5298,305261.8479,635490.5522,305561.8479,635790.5522,99
POINT (305261.8479 635190.5522),5299,5299,305261.8479,635190.5522,305561.8479,635490.5522,79
POINT (305261.8479 634890.5522),5300,5300,305261.8479,634890.5522,305561.8479,635190.5522,28
POINT (305261.8479 634590.5522),5301,5301,305261.8479,634590.5522,305561.8479,634890.5522,145
POINT (305261.8479 634290.5522),5302,5302,305261.8479,634290.5522,305561.8479,634590.5522,207
POINT (305261.8479 633990.5522),5303,5303,305261.8479,633990.5522,305561.8479,634290.5522,141
POINT (305261.8479 633690.5522),5304,5304,305261.8479,633690.5522,305561.8479,633990.5522,141
POINT (305261.8479 633390.5522),5305,5305,305261.8479,633390.5522,305561.8479,633690.5522,133
POINT (305261.8479 633090.5522),5306,5306,305261.8479,633090.5522,305561.8479,633390.5522,168
POINT (305261.8479 632790.5522),5307,5307,305261.8479,632790.5522,305561.8479,633090.5522,175
POINT (305261.8479 632490.5522),5308,5308,305261.8479,632490.5522,305561.8479,632790.5522,130
POINT (305261.8479 632190.5522),5309,5309,305261.8479,632190.5522,305561.8479,632490.5522,129
POINT (305261.8479 631890.5522),5310,5310,305261.8479,631890.5522,305561.8479,632190.5522,105
POINT (305261.8479 631590.5522),5311,5311,305261.8479,631590.5522,305561.8479,631890.5522,90
POINT (305261.8479 631290.5522),5312,5312,305261.8479,631290.5522,305561.8479,631590.5522,268
POINT (305261.8479 630990.5522),5313,5313,305261.8479,630990.5522,305561.8479,631290.5522,148
POINT (305261.8479 630690.5522),5314,5314,305261.8479,630690.5522,305561.8479,630990.5522,32
POINT (305261.8479 630390.5522),5315,5315,305261.8479,630390.5522,305561.8479,630690.5522,57
POINT (305261.8479 630090.5522),5316,5316,305261.8479,630090.5522,305561.8479,630390.5522,82
POINT (305261.8479 629790.5522),5317,5317,305261.8479,629790.5522,305561.8479,630090.5522,67
POINT (305261.8479 629490.5522),5318,5318,305261.8479,629490.5522,305561.8479,629790.5522,163
POINT (305261.8479 629190.5522),5319,5319,305261.8479,629190.5522,305561.8479,629490.5522,111
POINT (305261.8479 628890.5522),5320,5320,305261.8479,628890.5522,305561.8479,629190.5522,49
POINT (305261.8479 628590.5522),5321,5321,305261.8479,628590.5522,305561.8479,628890.5522,49
POINT (305261.8479 628290.5522),5322,5322,305261.8479,628290.5522,305561.8479,628590.5522,17
POINT (305261.8479 627990.5522),5323,5323,305261.8479,627990.5522,305561.8479,628290.5522,39
POINT (305261.8479 627690.5522),5324,5324,305261.8479,627690.5522,305561.8479,627990.5522,39
POINT (305261.8479 627390.5522),5325,5325,305261.8479,627390.5522,305561.8479,627690.5522,17
POINT (305261.8479 627090.5522),5326,5326,305261.8479,627090.5522,305561.8479,627390.5522,43
POINT (305261.8479 626790.5522),5327,5327,305261.8479,626790.5522,305561.8479,627090.5522,127
POINT (305261.8479 626490.5522),5328,5328,305261.8479,626490.5522,305561.8479,626790.5522,57
POINT (305261.8479 626190.5522),5329,5329,305261.8479,626190.5522,305561.8479,626490.5522,18
POINT (305261.8479 625890.5522),5330,5330,305261.8479,625890.5522,305561.8479,626190.5522,18
POINT (305261.8479 625590.5522),5331,5331,305261.8479,625590.5522,305561.8479,625890.5522,111
POINT (305261.8479 625290.5522),5332,5332,305261.8479,625290.5522,305561.8479,625590.5522,130
POINT (305261.8479 624990.5522),5333,5333,305261.8479,624990.5522,305561.8479,625290.5522,24
POINT (305261.8479 624690.5522),5334,5334,305261.8479,624690.5522,305561.8479,624990.5522,120
POINT (305261.8479 624390.5522),5335,5335,305261.8479,624390.5522,305561.8479,624690.5522,63
POINT (305261.8479 624090.5522),5336,5336,305261.8479,624090.5522,305561.8479,624390.5522,425
POINT (305261.8479 623790.5522),5337,5337,305261.8479,623790.5522,305561.8479,624090.5522,425
POINT (305261.8479 623490.5522),5338,5338,305261.8479,623490.5522,305561.8479,623790.5522,119
POINT (305261.8479 623190.5522),5339,5339,305261.8479,623190.5522,305561.8479,623490.5522,747
POINT (305261.8479 622890.5522),5340,5340,305261.8479,622890.5522,305561.8479,623190.5522,819
POINT (305261.8479 622590.5522),5341,5341,305261.8479,622590.5522,305561.8479,622890.5522,1034
POINT (305261.8479 622290.5522),5342,5342,305261.8479,622290.5522,305561.8479,622590.5522,628
POINT (305261.8479 621990.5522),5343,5343,305261.8479,621990.5522,305561.8479,622290.5522,902
POINT (305261.8479 621690.5522),5344,5344,305261.8479,621690.5522,305561.8479,621990.5522,713
POINT (305261.8479 621390.5522),5345,5345,305261.8479,621390.5522,305561.8479,621690.5522,928
POINT (305261.8479 621090.5522),5346,5346,305261.8479,621090.5522,305561.8479,621390.5522,226
POINT (305261.8479 620790.5522),5347,5347,305261.8479,620790.5522,305561.8479,621090.5522,115
POINT (305261.8479 620490.5522),5348,5348,305261.8479,620490.5522,305561.8479,620790.5522,491
POINT (305261.8479 620190.5522),5349,5349,305261.8479,620190.5522,305561.8479,620490.5522,480
POINT (305261.8479 619890.5522),5350,5350,305261.8479,619890.5522,305561.8479,620190.5522,597
POINT (305261.8479 619590.5522),5351,5351,305261.8479,619590.5522,305561.8479,619890.5522,565
POINT (305261.8479 619290.5522),5352,5352,305261.8479,619290.5522,305561.8479,619590.5522,376
POINT (305261.8479 618990.5522),5353,5353,305261.8479,618990.5522,305561.8479,619290.5522,601
POINT (305261.8479 618690.5522),5354,5354,305261.8479,618690.5522,305561.8479,618990.5522,563
POINT (305261.8479 618390.5522),5355,5355,305261.8479,618390.5522,305561.8479,618690.5522,442
POINT (305261.8479 618090.5522),5356,5356,305261.8479,618090.5522,305561.8479,618390.5522,149
POINT (305261.8479 617790.5522),5357,5357,305261.8479,617790.5522,305561.8479,618090.5522,112
POINT (305261.8479 617490.5522),5358,5358,305261.8479,617490.5522,305561.8479,617790.5522,611
POINT (305261.8479 617190.5522),5359,5359,305261.8479,617190.5522,305561.8479,617490.5522,555
POINT (305261.8479 616890.5522),5360,5360,305261.8479,616890.5522,305561.8479,617190.5522,687
POINT (305261.8479 616590.5522),5361,5361,305261.8479,616590.5522,305561.8479,616890.5522,272
POINT (305261.8479 616290.5522),5362,5362,305261.8479,616290.5522,305561.8479,616590.5522,555
POINT (305261.8479 615990.5522),5363,5363,305261.8479,615990.5522,305561.8479,616290.5522,513
POINT (305261.8479 615690.5522),5364,5364,305261.8479,615690.5522,305561.8479,615990.5522,593
POINT (305261.8479 615390.5522),5365,5365,305261.8479,615390.5522,305561.8479,615690.5522,169
POINT (305261.8479 615090.5522),5366,5366,305261.8479,615090.5522,305561.8479,615390.5522,186
POINT (305261.8479 614790.5522),5367,5367,305261.8479,614790.5522,305561.8479,615090.5522,74
POINT (305261.8479 614490.5522),5368,5368,305261.8479,614490.5522,305561.8479,614790.5522,58
POINT (305261.8479 614190.5522),5369,5369,305261.8479,614190.5522,305561.8479,614490.5522,99
POINT (305261.8479 613890.5522),5370,5370,305261.8479,613890.5522,305561.8479,614190.5522,99
POINT (305261.8479 613590.5522),5371,5371,305261.8479,613590.5522,305561.8479,613890.5522,845
POINT (305561.8479 652590.5522),5372,5372,305561.8479,652590.5522,305861.8479,652890.5522,
POINT (305561.8479 652290.5522),5373,5373,305561.8479,652290.5522,305861.8479,652590.5522,18
POINT (305561.8479 651990.5522),5374,5374,305561.8479,651990.5522,305861.8479,652290.5522,124
POINT (305561.8479 651690.5522),5375,5375,305561.8479,651690.5522,305861.8479,651990.5522,68
POINT (305561.8479 651390.5522),5376,5376,305561.8479,651390.5522,305861.8479,651690.5522,68
POINT (305561.8479 651090.5522),5377,5377,305561.8479,651090.5522,305861.8479,651390.5522,68
POINT (305561.8479 650790.5522),5378,5378,305561.8479,650790.5522,305861.8479,651090.5522,16
POINT (305561.8479 650490.5522),5379,5379,305561.8479,650490.5522,305861.8479,650790.5522,29
POINT (305561.8479 650190.5522),5380,5380,305561.8479,650190.5522,305861.8479,650490.5522,24
POINT (305561.8479 649890.5522),5381,5381,305561.8479,649890.5522,305861.8479,650190.5522,30
POINT (305561.8479 649590.5522),5382,5382,305561.8479,649590.5522,305861.8479,649890.5522,25
POINT (305561.8479 649290.5522),5383,5383,305561.8479,649290.5522,305861.8479,649590.5522,119
POINT (305561.8479 648990.5522),5384,5384,305561.8479,648990.5522,305861.8479,649290.5522,172
POINT (305561.8479 648690.5522),5385,5385,305561.8479,648690.5522,305861.8479,648990.5522,84
POINT (305561.8479 648390.5522),5386,5386,305561.8479,648390.5522,305861.8479,648690.5522,32
POINT (305561.8479 648090.5522),5387,5387,305561.8479,648090.5522,305861.8479,648390.5522,66
POINT (305561.8479 647790.5522),5388,5388,305561.8479,647790.5522,305861.8479,648090.5522,20
POINT (305561.8479 647490.5522),5389,5389,305561.8479,647490.5522,305861.8479,647790.5522,21
POINT (305561.8479 647190.5522),5390,5390,305561.8479,647190.5522,305861.8479,647490.5522,146
POINT (305561.8479 646890.5522),5391,5391,305561.8479,646890.5522,305861.8479,647190.5522,84
POINT (305561.8479 646590.5522),5392,5392,305561.8479,646590.5522,305861.8479,646890.5522,126
POINT (305561.8479 646290.5522),5393,5393,305561.8479,646290.5522,305861.8479,646590.5522,85
POINT (305561.8479 645990.5522),5394,5394,305561.8479,645990.5522,305861.8479,646290.5522,105
POINT (305561.8479 645690.5522),5395,5395,305561.8479,645690.5522,305861.8479,645990.5522,106
POINT (305561.8479 645390.5522),5396,5396,305561.8479,645390.5522,305861.8479,645690.5522,126
POINT (305561.8479 645090.5522),5397,5397,305561.8479,645090.5522,305861.8479,645390.5522,53
POINT (305561.8479 644790.5522),5398,5398,305561.8479,644790.5522,305861.8479,645090.5522,118
POINT (305561.8479 644490.5522),5399,5399,305561.8479,644490.5522,305861.8479,644790.5522,124
POINT (305561.8479 644190.5522),5400,5400,305561.8479,644190.5522,305861.8479,644490.5522,124
POINT (305561.8479 643890.5522),5401,5401,305561.8479,643890.5522,305861.8479,644190.5522,218
POINT (305561.8479 643590.5522),5402,5402,305561.8479,643590.5522,305861.8479,643890.5522,37
POINT (305561.8479 643290.5522),5403,5403,305561.8479,643290.5522,305861.8479,643590.5522,107
