fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len
"3215","100367","412001",Woodland,Conifer,Scotland,620.52773789,0.8992831056,8992.83108520508,620.527737889806
"3216","100368","412002",Woodland,Conifer,Scotland,767.668159334,1.82419297985,18241.9297637939,767.668159331655
"3217","100370","412004",Woodland,Conifer,Scotland,642.791077917,2.637652611,26376.5260772705,642.791077916237
"3218","100373","412007",Woodland,Conifer,Scotland,341.818711777,0.4976649872,4976.64985656738,341.818711777713
"3219","100380","412014",Woodland,Conifer,Scotland,619.880781872,1.5425431095,15425.4310913086,619.880781874217
"3220","100381","412015",Woodland,Conifer,Scotland,439.847330234,0.75220080575,7522.00807189941,439.847330233844
"3221","100386","412020",Woodland,Conifer,Scotland,300.583252094,0.541634511,5416.34510803223,300.583252094672
"3222","100387","412021",Woodland,Conifer,Scotland,844.937090489,1.85893550715,18589.3550262451,844.937090488444
"3223","100389","412023",Woodland,Conifer,Scotland,401.351772388,0.8965333925,8965.33390808105,401.351772388623
"3224","100394","412028",Woodland,Conifer,Scotland,1050.58273723,2.32185260645,23218.5261077881,1050.58273722625
"3225","100396","412030",Woodland,Conifer,Scotland,880.274292777,1.71245023725,17124.5024414063,880.27429277826
"3226","100397","412031",Woodland,Conifer,Scotland,962.864767224,1.54645425,15464.5424804688,962.864767223612
"3227","100401","412035",Woodland,Conifer,Scotland,433.675101512,0.6487414541,6487.41452026367,433.675101510816
"3228","100408","412042",Woodland,Conifer,Scotland,516.306240488,1.20060584225,12006.0584411621,516.306240488458
"3229","100410","412044",Woodland,Conifer,Scotland,1042.82404835,5.18449913255,51844.9913330078,1042.82404835496
"3230","100411","412045",Woodland,Conifer,Scotland,671.81016998,1.4982323599,14982.3236541748,671.810169979412
"3231","100412","412046",Woodland,Conifer,Scotland,929.013395693,4.0274997917,40274.9979400635,929.013395697004
"3232","100414","412048",Woodland,Conifer,Scotland,1400.34658975,1.9528490613,19528.4905090332,1400.34658974658
"3233","100415","412049",Woodland,Conifer,Scotland,875.909228361,3.0207272615,30207.272644043,875.909228363707
"3234","100416","412050",Woodland,Conifer,Scotland,1490.48059464,1.7259224545,17259.2245330811,1490.48059463632
"3235","100418","412052",Woodland,Conifer,Scotland,370.792734233,0.6215200106,6215.20011901855,370.792734234571
"3236","100422","412056",Woodland,Conifer,Scotland,1635.12832118,3.15165413305,31516.5414123535,1635.12832117855
"3237","100425","412059",Woodland,Conifer,Scotland,462.202410119,0.9337,9337,462.202410119303
"3238","100428","412062",Woodland,Conifer,Scotland,459.988100288,0.555016617949,5550.16618347168,459.988100287554
"3239","100429","412063",Woodland,Conifer,Scotland,1286.9807282,7.1008239577,71008.2395477295,1286.98072820087
"3240","100430","412064",Woodland,Conifer,Scotland,2873.54539926,13.9946176979,139946.176956177,2873.5453992612
"3241","100431","412065",Woodland,Conifer,Scotland,613.051444869,1.3578404875,13578.4048614502,613.051444867899
"3242","100432","412066",Woodland,Conifer,Scotland,953.549154673,3.84869217445,38486.9217224121,953.54915467151
"3243","100433","412067",Woodland,Conifer,Scotland,441.92867241,1.107258146,11072.5814819336,441.928672411122
"3244","100435","412069",Woodland,Conifer,Scotland,1086.53731913,2.80786349175,28078.6347503662,1086.53731912364
"3245","100436","412070",Woodland,Conifer,Scotland,364.553312108,0.5258687146,5258.68716430664,364.553312107866
"3246","100437","412071",Woodland,Conifer,Scotland,562.474423837,1.2267200011,12267.200012207,562.474423836193
"3247","100440","412074",Woodland,Conifer,Scotland,642.696991297,1.18795485015,11879.5485229492,642.696991298596
"3248","100441","412075",Woodland,Conifer,Scotland,423.646952505,0.75581662485,7558.1662902832,423.646952505563
"3249","100442","412076",Woodland,Conifer,Scotland,1077.57860747,2.5729766621,25729.766494751,1077.57860746863
"3250","100445","412079",Woodland,Conifer,Scotland,530.144352506,0.97982369085,9798.23690795898,530.144352504703
"3251","100450","412084",Woodland,Conifer,Scotland,621.053710353,1.83095713795,18309.5714263916,621.053710349424
"3252","100452","412086",Woodland,Conifer,Scotland,322.530954803,0.5170806875,5170.80688476563,322.530954803015
"3253","100453","412087",Woodland,Conifer,Scotland,350.746745047,0.56178898895,5617.88983154297,350.746745046343
"3254","100454","412088",Woodland,Conifer,Scotland,426.090123014,0.910400637,9104.00646972656,426.090123013751
"3255","100456","412090",Woodland,Conifer,Scotland,674.906608658,1.50819696885,15081.9696502686,674.906608659428
"3256","100461","412095",Woodland,Conifer,Scotland,1609.46526948,3.665559242,36655.592376709,1609.46526948608
"3257","100465","412099",Woodland,Conifer,Scotland,556.262109748,1.67372480495,16737.2480316162,556.262109750499
"3258","100467","412101",Woodland,Conifer,Scotland,733.795874807,2.5615011664,25615.0115356445,733.795874806928
"3259","100470","412104",Woodland,Conifer,Scotland,556.95336599,0.613621058,6136.21057128906,556.953365990555
"3260","100471","412105",Woodland,Conifer,Scotland,2366.35684553,17.8122020998,178122.021072388,2366.35684552971
"3261","100472","412106",Woodland,Conifer,Scotland,6753.61929014,90.6367561008,906367.561019897,6753.61929014654
"3262","100474","412108",Woodland,Conifer,Scotland,1154.5728865,2.71133109185,27113.3109588623,1154.57288650215
"3263","100475","412109",Woodland,Conifer,Scotland,615.373739658,1.34341249235,13434.1248779297,615.373739659489
"3264","100477","412111",Woodland,Conifer,Scotland,1267.35566466,4.0763016119,40763.0161437988,1267.35566465345
"3265","100478","412112",Woodland,Conifer,Scotland,1536.80220101,5.5212787987,55212.7879638672,1536.80220100719
"3266","100480","412114",Woodland,Conifer,Scotland,338.91951525,0.5432241,5432.24099731445,338.919515249899
"3267","100483","412117",Woodland,Conifer,Scotland,2383.48206202,13.815907874,138159.078643799,2383.48206202213
"3268","100484","412118",Woodland,Conifer,Scotland,640.623877914,0.9130440281,9130.44026184082,640.623877915128
"3269","100486","412120",Woodland,Conifer,Scotland,585.406129822,1.2861232027,12861.2320404053,585.406129822101
"3270","100487","412121",Woodland,Conifer,Scotland,672.911445406,0.9581818484,9581.81843566895,672.911445405141
"3271","100488","412122",Woodland,Conifer,Scotland,988.479398795,3.3771170107,33771.1700897217,988.47939879485
"3272","100490","412124",Woodland,Conifer,Scotland,819.471278486,1.25282627525,12528.2627868652,819.471278486212
"3273","100491","412125",Woodland,Conifer,Scotland,595.946665764,1.60107530145,16010.7530059814,595.946665764108
"3274","100493","412127",Woodland,Conifer,Scotland,522.503102491,0.6748982275,6748.98226928711,522.503102491381
"3275","100494","412128",Woodland,Conifer,Scotland,391.944516753,0.55722803845,5572.28039550781,391.944516753701
"3276","100497","412131",Woodland,Conifer,Scotland,467.446761754,0.8776322903,8776.32298278809,467.44676175214
"3277","100504","412138",Woodland,Conifer,Scotland,458.790705073,1.00290690725,10029.0690765381,458.790705072381
"3278","100505","412139",Woodland,Conifer,Scotland,539.330262769,1.56640083935,15664.0083618164,539.330262770426
"3279","100506","412140",Woodland,Conifer,Scotland,2302.13508421,6.4747539297,64747.5394134521,2302.13508421086
"3280","100507","412141",Woodland,Conifer,Scotland,880.501391802,1.27432085505,12743.2085418701,880.501391803865
"3281","100509","412143",Woodland,Conifer,Scotland,1490.14417157,3.8577848547,38577.8486328125,1490.14417156947
"3282","100511","412145",Woodland,Conifer,Scotland,817.657400212,1.62878151905,16287.8152313232,817.65740021249
"3283","100513","412147",Woodland,Conifer,Scotland,2637.34077463,12.5268540894,125268.540847778,2637.34077462753
"3284","100514","412148",Woodland,Conifer,Scotland,301.504249954,0.50907055595,5090.70559692383,301.504249952161
"3285","100525","412159",Woodland,Conifer,Scotland,3963.64965665,24.7177506568,247177.506515503,3963.64965664597
"3286","100529","412163",Woodland,Conifer,Scotland,3279.33340802,19.2624598918,192624.598983765,3279.33340802214
"3287","100531","412165",Woodland,Conifer,Scotland,327.325468758,0.5815121475,5815.12147521973,327.325468755736
"3288","100533","412167",Woodland,Conifer,Scotland,870.131722106,2.0476874763,20476.8748321533,870.131722108624
"3289","100537","412171",Woodland,Conifer,Scotland,3929.00815384,11.2401098133,112401.098175049,3929.00815384187
"3290","100540","412174",Woodland,Conifer,Scotland,1122.17333499,3.56043341055,35604.3340606689,1122.1733349838
"3291","100542","412176",Woodland,Conifer,Scotland,525.027034707,0.778921186501,7789.21186828613,525.027034705817
"3292","100544","412178",Woodland,Conifer,Scotland,592.766202157,0.835202705,8352.02703857422,592.766202156958
"3293","100545","412179",Woodland,Conifer,Scotland,1046.87488631,2.95545739065,29554.5738677979,1046.87488630793
"3294","100547","412181",Woodland,Conifer,Scotland,660.122384878,1.3487973124,13487.9731140137,660.122384878553
"3295","100550","412184",Woodland,Conifer,Scotland,469.520134642,0.7527796244,7527.7963104248,469.520134642709
"3296","100553","412187",Woodland,Conifer,Scotland,421.745930684,0.7097953341,7097.9533996582,421.74593068296
"3297","100555","412189",Woodland,Conifer,Scotland,515.404168069,1.071590175,10715.9017181396,515.404168069455
"3298","100558","412192",Woodland,Conifer,Scotland,2801.38312515,5.24925496295,52492.5497741699,2801.38312514467
"3299","100563","412197",Woodland,Conifer,Scotland,1278.03187883,6.32701905125,63270.1905975342,1278.03187882329
"3300","100564","412198",Woodland,Conifer,Scotland,2475.097051,9.5304980596,95304.9806213379,2475.09705100255
"3301","100565","412199",Woodland,Conifer,Scotland,638.246494504,0.867938389599,8679.38388061523,638.246494503661
"3302","100566","412200",Woodland,Conifer,Scotland,1577.81820277,4.5534743913,45534.7438812256,1577.81820277086
"3303","100568","412202",Woodland,Conifer,Scotland,495.239884834,0.850467968301,8504.67967224121,495.239884833618
"3304","100572","412206",Woodland,Conifer,Scotland,11072.147625,122.663730687,1226637.30662537,11072.147624948
"3305","100575","412209",Woodland,Conifer,Scotland,1907.64357286,5.16310139725,51631.0139770508,1907.64357286191
"3306","100576","412210",Woodland,Conifer,Scotland,1390.34277718,6.28248309565,62824.8309936523,1390.34277718029
"3307","100578","412212",Woodland,Conifer,Scotland,620.189499853,1.361041829,13610.4182891846,620.189499853031
"3308","100580","412214",Woodland,Conifer,Scotland,2690.83884777,7.77396851965,77739.6851806641,2690.8388477719
"3309","100582","412216",Woodland,Conifer,Scotland,447.280569251,0.7211952863,7211.95289611816,447.280569251503
"3310","100584","412218",Woodland,Conifer,Scotland,547.917394646,0.71339702565,7133.97027587891,547.917394646802
"3311","100585","412219",Woodland,Conifer,Scotland,421.917387611,0.683671517,6836.71517944336,421.917387610253
"3312","100587","412221",Woodland,Conifer,Scotland,8029.2633212,80.6920728747,806920.72883606,8029.26332120374
"3313","100588","412222",Woodland,Conifer,Scotland,298.492065296,0.50557297,5055.72970581055,298.492065295757
"3314","100589","412223",Woodland,Conifer,Scotland,462.022922271,0.6844721672,6844.72172546387,462.022922270476
"3315","100595","412229",Woodland,Conifer,Scotland,356.202017178,0.57528690665,5752.86906433105,356.202017177317
"3316","100596","412230",Woodland,Conifer,Scotland,1997.98586209,17.0274005579,170274.005599976,1997.98586208813
"3317","100597","412231",Woodland,Conifer,Scotland,897.813586751,1.89690659565,18969.0659332275,897.813586749753
"3318","100598","412232",Woodland,Conifer,Scotland,304.715850849,0.5023695471,5023.69549560547,304.715850848574
"3319","100599","412233",Woodland,Conifer,Scotland,6254.39471787,40.7659248217,407659.248199463,6254.39471787351
"3320","100600","412234",Woodland,Conifer,Scotland,359.175380342,0.75223025305,7522.30255126953,359.175380340673
"3321","100605","412239",Woodland,Conifer,Scotland,367.211547986,0.708027611749,7080.27612304688,367.211547986222
"3322","100607","412241",Woodland,Conifer,Scotland,682.204147869,1.76615369895,17661.5370788574,682.204147870179
"3323","100611","412245",Woodland,Conifer,Scotland,565.369759778,0.9629621595,9629.62159729004,565.369759777893
"3324","100613","412247",Woodland,Conifer,Scotland,5503.68874414,32.5878403644,325878.403640747,5503.68874414796
"3325","100614","412248",Woodland,Conifer,Scotland,584.202472615,0.86447704845,8644.77053833008,584.20247261288
"3326","100620","412254",Woodland,Conifer,Scotland,461.92637665,1.089841915,10898.4191741943,461.926376649839
"3327","100623","412257",Woodland,Conifer,Scotland,368.070576243,0.520810218,5208.10218811035,368.070576242423
"3328","100624","412258",Woodland,Conifer,Scotland,791.157987564,1.57604805625,15760.4806365967,791.157987566185
"3329","100625","412259",Woodland,Conifer,Scotland,1567.76857749,4.67066127625,46706.6127471924,1567.76857748535
"3330","100626","412260",Woodland,Conifer,Scotland,349.575292499,0.51329544835,5132.95452880859,349.575292495949
"3331","100627","412261",Woodland,Conifer,Scotland,343.136109159,0.717698765,7176.98767089844,343.136109160092
"3332","100629","412263",Woodland,Conifer,Scotland,771.878475332,1.2219760769,12219.7607727051,771.878475333121
"3333","100630","412264",Woodland,Conifer,Scotland,496.817244379,1.26770819005,12677.0818939209,496.817244381803
"3334","100631","412265",Woodland,Conifer,Scotland,2890.51321742,26.5732465276,265732.465194702,2890.51321741458
"3335","100635","412269",Woodland,Conifer,Scotland,631.336885029,1.61135831145,16113.5832977295,631.336885028381
"3336","100638","412272",Woodland,Conifer,Scotland,397.663994807,0.5526152435,5526.15243530273,397.663994807258
"3337","100639","412273",Woodland,Conifer,Scotland,469.662126835,1.26423250485,12642.3250427246,469.662126834875
"3338","100640","412274",Woodland,Conifer,Scotland,625.940012746,2.0245206106,20245.2060699463,625.940012745119
"3339","100644","412278",Woodland,Conifer,Scotland,1396.48666901,2.9274718325,29274.7182922363,1396.48666900894
"3340","100646","412280",Woodland,Conifer,Scotland,469.014880761,0.8882679645,8882.67962646484,469.014880760612
"3341","100648","412282",Woodland,Conifer,Scotland,1439.28545905,5.98481755605,59848.1756286621,1439.28545905376
"3342","100649","412283",Woodland,Conifer,Scotland,8333.63612593,85.6795341603,856795.341567993,8333.63612593432
"3343","100651","412285",Woodland,Conifer,Scotland,3132.81505098,12.9401716979,129401.716903687,3132.81505098534
"3344","100653","412287",Woodland,Conifer,Scotland,22669.855891,349.427954833,3494279.54827881,22669.8558909729
"3345","100658","412292",Woodland,Conifer,Scotland,1689.35838792,3.3652662622,33652.6625976563,1689.35838791462
"3346","100660","412294",Woodland,Conifer,Scotland,1781.5671202,5.214516129,52145.1612854004,1781.56712019976
"3347","100663","412297",Woodland,Conifer,Scotland,887.472604708,1.52957390435,15295.7390899658,887.472604708058
"3348","100668","412302",Woodland,Conifer,Scotland,679.803248372,1.8753041952,18753.0419769287,679.803248371946
"3349","100669","412303",Woodland,Conifer,Scotland,426.181881717,0.9571757949,9571.75799560547,426.181881718455
"3350","100672","412306",Woodland,Conifer,Scotland,628.771976224,1.49380015385,14938.0015411377,628.771976224212
"3351","100675","412309",Woodland,Conifer,Scotland,452.394912991,0.901650277,9016.50274658203,452.394912988688
"3352","100677","412311",Woodland,Conifer,Scotland,1061.77693933,2.4168371045,24168.3710174561,1061.77693932473
"3353","100680","412314",Woodland,Conifer,Scotland,369.369690832,0.56687898095,5668.78979492188,369.369690833185
"3354","100681","412315",Woodland,Conifer,Scotland,2698.53061858,11.4966135642,114966.135665894,2698.53061857343
"3355","100684","412318",Woodland,Conifer,Scotland,937.853351761,2.20540173965,22054.0174407959,937.853351760616
"3356","100685","412319",Woodland,Conifer,Scotland,1594.87992239,3.72757884895,37275.7884979248,1594.87992239105
