fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len,x_coord,y_coord,satellite1,satellite2
"9207","108795","420429",Woodland,Conifer,Scotland,907.06744506,4.79872263875,47987.2264404297,907.067445059499,247978.416788,689895.327744,-0.037298496812582,-0.00220500351861119
"9208","108796","420430",Woodland,Conifer,Scotland,14696.4761404,200.615517289,2006155.17260742,14696.4761403755,271974.457508,689258.303981,0.221920549869537,0.0475146621465683
"9209","108834","420468",Woodland,Conifer,Scotland,8792.0402301,75.7054472937,757054.472900391,8792.04023009406,276879.597718,689917.755086,,
"9210","108846","420480",Woodland,Conifer,Scotland,8754.38316601,135.296157221,1352961.5723114,8754.38316600978,273039.699538,689957.009269,,
"9211","108852","420486",Woodland,Conifer,Scotland,47988.1333898,451.448492429,4514484.92353821,47988.1333898059,295757.613649,688566.090824,0.041110597550869,-0.0340827852487564
"9212","108885","420519",Woodland,Conifer,Scotland,6481.91611573,51.903770217,519037.702056885,6481.91611573297,248782.503238,690251.515648,,
"9213","108962","420596",Woodland,Conifer,Scotland,21895.8586899,248.583151084,2485831.51040649,21895.8586899063,259589.354205,690695.474126,,
"9214","137173","468119",Woodland,Felled,Scotland,450.782002658,1.1212450239,11212.4502410889,450.782002657813,324560.979498,651288.470278,,
"9215","137189","468135",Woodland,Felled,Scotland,1706.02171058,7.6021842835,76021.8427429199,1706.02171057878,326410.290995,651556.792759,0.0138683738186955,-0.00361704058013856
"9216","137198","468144",Woodland,Felled,Scotland,2439.01742953,12.7679844316,127679.844406128,2439.01742953158,324912.826021,651702.217897,-0.0161691419780254,-0.0191816277801991
"9217","137199","468145",Woodland,Felled,Scotland,873.811253268,2.2358156545,22358.1564941406,873.811253266837,317425.392671,651741.073456,-0.011667619459331,-0.0123620219528675
"9218","137201","468147",Woodland,Felled,Scotland,536.242949874,1.4060413257,14060.4132843018,536.242949873762,321216.661631,651856.91611,0.071609154343605,0.0425692200660706
"9219","137205","468151",Woodland,Felled,Scotland,578.237155777,1.14416095175,11441.6095275879,578.237155776705,312488.951509,651967.641652,0.00306690740399063,-0.0230291783809662
"9220","137209","468155",Woodland,Felled,Scotland,2149.48980457,12.5020135212,125020.135375977,2149.48980457125,322188.57514,651854.600502,-0.0549678169190884,-0.0595852881669998
"9221","137210","468156",Woodland,Felled,Scotland,381.202019861,0.57630273,5763.02728271484,381.202019860904,323271.582108,652126.908428,-0.0102500189095736,-0.0367427058517933
"9222","137217","468163",Woodland,Felled,Scotland,478.446320381,0.9023935632,9023.93560791016,478.446320382614,313387.036935,652288.032867,0.0426539406180382,-0.0114651480689645
"9223","137222","468168",Woodland,Felled,Scotland,1257.54656782,4.4889754753,44889.7547454834,1257.54656782122,321554.056575,652388.950405,0.0823829546570778,-0.00417995126917958
"9224","137224","468170",Woodland,Felled,Scotland,473.10132524,1.3478246934,13478.2469329834,473.101325239316,331718.552535,652472.877852,0.0382675603032112,-0.0173832532018423
"9225","137225","468171",Woodland,Felled,Scotland,1046.96645137,5.09519405845,50951.9406280518,1046.96645137175,325432.572396,652404.919733,-0.0117505909875035,-0.0250739715993404
"9226","137227","468173",Woodland,Felled,Scotland,350.163880803,0.66342596105,6634.2596282959,350.163880804275,319961.769306,652528.979968,0.172417402267456,0.0362363159656525
"9227","137233","468179",Woodland,Felled,Scotland,551.680925971,0.92167061725,9216.70613098145,551.680925971499,273573.486294,652755.77734,0.0631303414702415,-0.0313612408936024
"9228","137237","468183",Woodland,Felled,Scotland,289.089517057,0.47563175415,4756.31756591797,289.08951705577,269712.368802,652864.828264,0.107280991971493,0.0771294757723808
"9229","137239","468185",Woodland,Felled,Scotland,461.775602296,1.30505437505,13050.543762207,461.775602297067,332378.329667,652905.264724,0.0619149804115295,0.003137297462672
"9230","137241","468187",Woodland,Felled,Scotland,688.766534474,1.031737335,10317.373336792,688.766534474329,321623.814751,652846.195758,0.0725362077355385,0.0230685397982597
"9231","137243","468189",Woodland,Felled,Scotland,1032.36215634,2.2383809976,22383.8100585938,1032.36215633723,263325.129931,652964.430781,0.0932988449931145,-0.0409041233360767
"9232","137244","468190",Woodland,Felled,Scotland,956.78309609,1.9598627039,19598.6271362305,956.783096093323,324221.66237,652845.064649,0.104096114635468,0.0393562354147434
"9233","137246","468192",Woodland,Felled,Scotland,1051.34854026,1.98395729035,19839.5728607178,1051.3485402572,263655.764499,652950.426866,-0.040863923728466,0.312838196754456
"9234","137252","468198",Woodland,Felled,Scotland,4371.01658988,53.1519106195,531519.106185913,4371.01658988397,322796.811207,652670.640266,-0.00480204168707132,-0.0141958314925432
"9235","137253","468199",Woodland,Felled,Scotland,279.683445507,0.45076132765,4507.61328125,279.68344550985,320707.411615,653172.838597,-0.0437563732266426,-0.0543262474238873
"9236","137254","468200",Woodland,Felled,Scotland,1642.99790514,10.1777536174,101777.536224365,1642.99790514292,324828.143947,652955.955961,-0.0607855170965195,-0.0490467064082623
"9237","137258","468204",Woodland,Felled,Scotland,3673.59924514,13.3867819114,133867.819244385,3673.59924513997,273703.186927,652775.55477,0.0292738992720842,-0.0390913486480713
"9238","137260","468206",Woodland,Felled,Scotland,1201.98367299,4.7387141246,47387.1412353516,1201.98367298979,320723.299769,653331.142967,-0.0429286696016788,-0.0282025784254074
"9239","137263","468209",Woodland,Felled,Scotland,668.638602728,1.23606848275,12360.6847686768,668.638602727339,278778.341887,653480.731347,0.0952544137835503,-0.00562141137197614
"9240","137264","468210",Woodland,Felled,Scotland,366.754398783,0.6115234129,6115.2341003418,366.754398785064,315563.541595,653582.310713,0.0471201799809933,0.0278541892766953
"9241","137265","468211",Woodland,Felled,Scotland,804.655326653,2.45653078375,24565.3078308105,804.65532665381,320610.025033,653550.535457,-0.0644928440451622,-0.0331886224448681
"9242","137266","468212",Woodland,Felled,Scotland,1027.94014509,3.93012191365,39301.2190246582,1027.94014509432,315247.135976,653547.501517,0.0187608581036329,-0.011501825414598
"9243","137271","468217",Woodland,Felled,Scotland,1419.30600857,12.148722641,121487.226425171,1419.30600857061,325678.895593,653691.505155,-0.0493162237107754,-0.0506797805428505
"9244","137273","468219",Woodland,Felled,Scotland,759.470103004,1.80483433725,18048.3432617188,759.4701030064,274901.351286,653822.885662,0.377440392971039,0.0455904267728329
"9245","137277","468223",Woodland,Felled,Scotland,362.885149767,0.6814801499,6814.80145263672,362.885149768086,256818.072738,653984.082382,0.0602810345590115,-0.0107248863205314
"9246","137278","468224",Woodland,Felled,Scotland,867.465159481,2.63189778595,26318.977722168,867.465159477717,274270.221448,653937.337219,0.166314974427223,0.0816808566451073
"9247","137279","468225",Woodland,Felled,Scotland,981.237429494,1.99969246695,19996.924621582,981.237429494348,330804.987643,653863.852976,0.0623518489301205,-0.00991163216531277
"9248","137281","468227",Woodland,Felled,Scotland,1118.05311414,5.8836744292,58836.7443695068,1118.05311415013,272102.279071,653986.556136,-0.0332306027412415,-0.0168035794049501
"9249","137283","468229",Woodland,Felled,Scotland,509.328224152,1.0722996957,10722.9969329834,509.328224152347,312595.514681,654090.865629,-0.0332107096910477,-0.0325600691139698
"9250","137285","468231",Woodland,Felled,Scotland,887.244276308,3.4100619728,34100.6196899414,887.24427630935,301791.252351,654037.828135,0.0161324143409729,-0.0464155077934265
"9251","137289","468235",Woodland,Felled,Scotland,413.974759011,0.7613206074,7613.20606994629,413.974759011984,328966.693029,654279.793522,0.0905963107943535,-0.00636794930323958
"9252","137291","468237",Woodland,Felled,Scotland,5035.4820615,44.2068005947,442068.00592041,5035.48206150498,300087.362148,653501.394024,0.0432979911565781,-0.0285738855600357
"9253","137293","468239",Woodland,Felled,Scotland,476.719228368,1.24154675,12415.4674987793,476.719228368021,327290.996576,654346.922739,0.14938759803772,0.0457453951239586
"9254","137296","468242",Woodland,Felled,Scotland,884.338025073,3.620176085,36201.7608337402,884.338025073843,331546.320582,654341.045508,-0.0236657932400703,-0.0311673600226641
"9255","137301","468247",Woodland,Felled,Scotland,610.56370812,2.0119967968,20119.9679412842,610.563708117712,331642.4689,654623.348547,0.136123731732368,-0.0255104061216116
"9256","137306","468252",Woodland,Felled,Scotland,554.983354715,1.1532117878,11532.1180725098,554.983354717399,261009.595692,654758.634865,0.036541361361742,0.0151834497228265
"9257","137310","468256",Woodland,Felled,Scotland,345.488738563,0.6493467808,6493.46774291992,345.488738563322,286701.928966,654838.922557,0.0297841839492321,-0.0186855066567659
"9258","137311","468257",Woodland,Felled,Scotland,558.351087626,1.05857288395,10585.7287902832,558.351087623032,282574.268642,654871.074098,-0.0265332423150539,0.0141237983480096
"9259","137317","468263",Woodland,Felled,Scotland,631.93752922,1.26311962335,12631.1962585449,631.937529220067,282446.651922,655048.98387,0.0291898492723703,-0.0174947641789913
"9260","137318","468264",Woodland,Felled,Scotland,750.599482647,2.71077088325,27107.7088317871,750.599482647221,294889.446559,655003.444505,-0.00727716973051429,-0.0256296303123236
"9261","137320","468266",Woodland,Felled,Scotland,3146.8828882,25.2118096865,252118.096923828,3146.88288819866,294184.705016,654898.9763,0.0131878284737468,-0.0125794997438788
"9262","137321","468267",Woodland,Felled,Scotland,292.00691562,0.45688408725,4568.84088134766,292.006915621829,313149.322863,655230.881724,0.0732661783695221,-0.0209699850529432
"9263","137324","468270",Woodland,Felled,Scotland,592.028233889,1.90638469105,19063.8469085693,592.028233889724,294251.935478,655283.96877,-0.0298211146146059,-0.00584060465916991
"9264","137325","468271",Woodland,Felled,Scotland,800.990303018,1.7829531649,17829.5316925049,800.990303018868,313384.588567,655304.412055,0.0395508781075478,-0.0024835632648319
"9265","137326","468272",Woodland,Felled,Scotland,411.108188184,0.935708922,9357.08920288086,411.108188183479,315088.940478,655345.418088,-0.0759369134902954,-0.0476634316146374
"9266","137328","468274",Woodland,Felled,Scotland,338.238551512,0.6658413919,6658.4139251709,338.238551511652,294939.823767,655394.952381,0.115792334079742,0.0226259864866734
"9267","137329","468275",Woodland,Felled,Scotland,1769.23671659,10.0849675413,100849.675369263,1769.23671659419,332572.291806,655072.125256,-0.0212346725165844,-0.037551324814558
"9268","137334","468280",Woodland,Felled,Scotland,1140.710166,4.7669406798,47669.4067840576,1140.71016600191,323219.8681,655332.718649,0.110106639564037,0.0527452491223812
"9269","137337","468283",Woodland,Felled,Scotland,1251.44307323,3.74054294925,37405.4294433594,1251.44307322972,289223.219463,655447.639654,-0.0202739406377077,-0.0372299589216709
"9270","137340","468286",Woodland,Felled,Scotland,814.120929373,1.34094545605,13409.4546356201,814.120929374669,294720.545714,655589.804306,-0.0183195360004902,0.00109752046409994
"9271","137342","468288",Woodland,Felled,Scotland,1229.25588544,1.33034850305,13303.4851074219,1229.25588543675,274413.019932,655621.822589,0.00569546921178699,-0.0237666163593531
"9272","137343","468289",Woodland,Felled,Scotland,911.816122176,1.25710553155,12571.0552215576,911.816122177929,274410.247515,655669.55332,0.0895181596279144,0.0134450709447265
"9273","137346","468292",Woodland,Felled,Scotland,396.222227213,0.7836542543,7836.5425567627,396.222227213964,295224.83783,655693.306042,0.0275002345442772,-0.00701883342117071
"9274","137348","468294",Woodland,Felled,Scotland,453.601440873,0.95891416385,9589.14167785645,453.601440874026,311608.017566,655715.284387,-0.0821152701973915,-0.0656404420733452
"9275","137353","468299",Woodland,Felled,Scotland,5250.69464193,34.7728776534,347728.776657104,5250.69464193875,295457.192024,655361.323443,-0.0152814202010632,0.099596343934536
"9276","137356","468302",Woodland,Felled,Scotland,566.875214718,1.0259401044,10259.4010772705,566.875214719909,282596.529282,655832.733134,-0.00873400457203388,0.0225942246615887
"9277","137363","468309",Woodland,Felled,Scotland,2144.17433077,15.3499099157,153499.099029541,2144.17433077146,288022.833848,655732.88304,0.0430854111909866,0.0215268135070801
"9278","137364","468310",Woodland,Felled,Scotland,383.029578093,0.55121589495,5512.15901184082,383.029578094012,250005.464154,655960.689897,-0.060144480317831,-0.0617448277771473
"9279","137370","468316",Woodland,Felled,Scotland,4112.86665067,38.1103500676,381103.500762939,4112.86665067265,289503.434468,655693.592056,-0.0416545830667019,0.00522247608751059
"9280","137371","468317",Woodland,Felled,Scotland,3062.94032498,21.6996225714,216996.225921631,3062.94032498102,286765.226627,655980.309272,0.0533440336585045,-0.0240289196372032
"9281","137376","468322",Woodland,Felled,Scotland,797.231691487,3.8584707638,38584.7076568604,797.231691488182,294231.438852,656179.147084,-0.0667656660079956,-0.041942935436964
"9282","137381","468327",Woodland,Felled,Scotland,49633.2647941,649.495632466,6494956.32441711,49633.2647940725,288683.866701,654012.6951,0.0152041409164667,0.0465250536799431
"9283","137387","468333",Woodland,Felled,Scotland,2206.75929491,7.430716109,74307.160949707,2206.7592949165,329838.194025,656071.422321,-0.00589346792548895,-0.0265848059207201
"9284","137388","468334",Woodland,Felled,Scotland,1987.32993539,22.6226453575,226226.45362854,1987.32993539287,289956.887325,656249.837044,-0.0269634295254946,-0.0415700487792492
"9285","137391","468337",Woodland,Felled,Scotland,1063.84358646,2.54775690815,25477.5690612793,1063.84358646029,333797.378386,656470.793864,0.0271288119256496,-0.000970091437920928
"9286","137392","468338",Woodland,Felled,Scotland,1334.01063755,5.7501369381,57501.3694152832,1334.01063755353,290577.85936,656430.918877,-0.0495597310364246,-0.0662888586521149
"9287","137394","468340",Woodland,Felled,Scotland,6093.01763098,71.8696182608,718696.182571411,6093.01763098316,291646.458306,655950.235406,0.00405846908688545,-0.0439729243516922
"9288","137395","468341",Woodland,Felled,Scotland,999.056170453,4.42190575565,44219.0575866699,999.056170452121,290824.458468,656501.560834,-0.0811846852302551,-0.0454420931637287
"9289","137398","468344",Woodland,Felled,Scotland,362.228107369,0.79867713705,7986.7713470459,362.228107368923,316347.339456,656700.327064,0.127459421753883,0.0436543375253677
"9290","137400","468346",Woodland,Felled,Scotland,859.002286514,1.2447032849,12447.0328521729,859.00228651379,329617.617118,656777.109676,0.143225893378258,0.00084628484910354
"9291","137403","468349",Woodland,Felled,Scotland,14921.7142214,131.860090791,1318600.90783691,14921.7142213803,288362.308114,656336.963573,-0.0347352847456932,-0.0527002550661564
"9292","137408","468354",Woodland,Felled,Scotland,734.481648468,1.3389194143,13389.1941070557,734.481648466225,329154.283114,656882.025836,0.0603970661759377,-0.0433520972728729
"9293","137410","468356",Woodland,Felled,Scotland,787.485095538,2.0064275368,20064.275390625,787.485095538611,294911.417166,656801.648822,0.025349335744977,-0.0541011653840542
"9294","137412","468358",Woodland,Felled,Scotland,988.478052099,4.9789065042,49789.0650024414,988.478052100252,253958.827854,656828.371637,0.0534967519342899,0.0393959656357765
